Ids,X,Y
10,872.35302734375,569.41015625
11,940.5233154296875,536.2559814453125
12,232.57444763183594,305.3392333984375
13,276.31158447265625,344.963623046875
14,767.023193359375,869.511962890625
15,568.2877197265625,883.11865234375
2,160.89614868164062,253.36444091796875
6,471.65863037109375,257.4294738769531
10,882.2626953125,575.6795654296875
11,945.484375,538.6900634765625
12,230.92950439453125,303.644775390625
13,274.3128662109375,343.28955078125
14,750.0711669921875,854.7822265625
15,562.3950805664062,877.4508666992188
2,160.5077667236328,253.07421875
6,471.599365234375,257.36505126953125
10,889.3799438476562,579.77685546875
11,949.3145751953125,540.8887939453125
12,230.0628662109375,302.50604248046875
13,273.0975341796875,342.16387939453125
14,740.5216064453125,843.4761962890625
15,557.902587890625,874.431640625
2,160.21847534179688,252.82000732421875
6,471.6764831542969,257.4001770019531
10,896.1908569335938,582.5784912109375
11,953.1785888671875,543.1217651367188
12,229.49154663085938,301.725830078125
13,271.8714599609375,341.242919921875
14,733.9783325195312,833.0042114257812
15,554.4754638671875,871.498779296875
2,159.95181274414062,252.38174438476562
6,471.67913818359375,257.399169921875
10,902.4864501953125,586.4033203125
11,957.2698364257812,545.3775634765625
12,229.08241271972656,300.79437255859375
13,270.9213562011719,340.5415954589844
14,727.0234375,826.129150390625
15,551.075927734375,868.7943115234375
2,159.64596557617188,252.04147338867188
6,471.59991455078125,257.5075988769531
10,908.8994140625,591.5369873046875
11,960.7116088867188,546.8853759765625
12,228.42788696289062,300.17236328125
13,269.9164733886719,339.87750244140625
14,719.95556640625,818.7698974609375
15,548.2505493164062,866.38525390625
2,159.20849609375,251.7020263671875
6,471.60833740234375,257.4542236328125
10,916.02978515625,597.3450927734375
11,962.923583984375,550.324951171875
12,227.70230102539062,298.90869140625
13,268.34112548828125,337.93511962890625
14,707.584228515625,805.02587890625
15,543.1732177734375,857.2744140625
2,158.91867065429688,251.44830322265625
6,471.450927734375,257.5498046875
10,922.1527099609375,601.7274169921875
11,965.3525390625,552.4783325195312
12,226.8852996826172,297.8843078613281
13,267.5057067871094,336.4774169921875
14,698.76123046875,795.2908935546875
15,538.9937744140625,850.3873291015625
2,158.5612335205078,250.80322265625
6,471.3765869140625,257.509033203125
10,933.10009765625,605.698486328125
11,968.628173828125,554.5188598632812
12,226.20364379882812,296.6321716308594
13,266.1054382324219,334.66986083984375
14,691.2623291015625,787.3177490234375
15,536.1895141601562,843.476806640625
2,158.16737365722656,250.09103393554688
6,471.57965087890625,257.51226806640625
10,942.2208251953125,609.439453125
11,972.757568359375,556.7959594726562
12,225.74609375,295.7949523925781
13,265.14581298828125,333.6300048828125
14,684.6990966796875,780.768798828125
15,534.193603515625,837.281494140625
2,157.8285675048828,249.5391845703125
6,471.0793151855469,257.40087890625
10,949.7513427734375,613.485107421875
11,979.8302612304688,557.7919311523438
12,225.5712127685547,295.029541015625
13,264.3273620605469,332.66558837890625
14,677.7877807617188,773.7513427734375
15,532.3956909179688,831.7056884765625
2,157.28343200683594,249.11944580078125
6,470.845458984375,257.443603515625
10,963.2939453125,619.0369873046875
11,986.193115234375,558.102294921875
12,224.5176239013672,294.3115539550781
13,262.9747009277344,331.3807678222656
14,667.07421875,762.93212890625
15,530.8271484375,822.2232666015625
2,156.3822021484375,248.817138671875
6,471.14385986328125,257.2747802734375
10,973.63916015625,623.8189086914062
11,988.9703369140625,552.568115234375
12,223.75146484375,293.00091552734375
13,261.8914794921875,330.333740234375
14,659.5323486328125,754.9649658203125
15,528.740234375,815.178466796875
2,155.58509826660156,248.292236328125
6,471.23089599609375,257.1301574707031
10,981.55029296875,629.0673828125
11,993.2160034179688,551.890869140625
12,222.8998565673828,292.16265869140625
13,260.7393798828125,329.21563720703125
14,652.6876831054688,747.842529296875
15,527.3372192382812,807.6054077148438
2,155.31338500976562,247.70669555664062
6,471.31158447265625,257.104736328125
10,988.0125732421875,633.5287475585938
11,995.4308471679688,552.265625
12,221.97409057617188,291.35302734375
13,259.73016357421875,327.9509582519531
14,646.3515625,741.9002685546875
15,521.2160034179688,801.609375
2,155.16217041015625,247.32058715820312
6,471.3115234375,257.17620849609375
10,995.36279296875,622.162841796875
11,1000.1190185546875,553.2188720703125
12,221.37060546875,290.40618896484375
13,258.7183837890625,327.0747985839844
14,640.456787109375,735.8785400390625
15,518.4826049804688,797.309814453125
2,154.72689819335938,246.91928100585938
6,471.21173095703125,257.15240478515625
10,1009.911376953125,622.9634399414062
11,1005.188232421875,557.502197265625
12,220.36553955078125,288.6157531738281
13,257.2983703613281,325.8941650390625
14,630.8101196289062,725.5402221679688
15,510.8517761230469,789.4464111328125
2,154.48074340820312,246.20632934570312
6,471.20037841796875,257.07177734375
10,1021.2899169921875,642.320556640625
11,1008.6722412109375,567.6493530273438
12,219.93603515625,287.17144775390625
13,256.58349609375,324.991455078125
14,623.2298583984375,718.300537109375
15,506.2444763183594,783.1070556640625
16,256.5188903808594,203.29763793945312
2,153.81402587890625,245.89178466796875
6,471.44415283203125,257.0343933105469
10,1030.0220947265625,654.1676025390625
11,1012.77099609375,572.9970703125
12,219.5288848876953,286.59698486328125
13,255.69607543945312,324.0222473144531
14,617.493896484375,712.374755859375
15,503.235107421875,777.8953857421875
16,257.10107421875,203.56893920898438
2,153.2154541015625,245.6697998046875
6,471.16864013671875,256.98590087890625
10,1039.667724609375,661.7100830078125
11,1016.582275390625,577.1800537109375
12,218.81179809570312,285.9471130371094
13,254.8071746826172,323.0771484375
14,611.833740234375,706.81982421875
15,499.75482177734375,772.8387451171875
16,258.7485046386719,204.37184143066406
2,152.92807006835938,245.4996337890625
6,471.21484375,257.0340270996094
10,1048.39453125,667.028076171875
11,1020.6223754882812,581.1732788085938
12,218.28457641601562,285.3344421386719
13,253.75555419921875,322.3989562988281
14,606.6215209960938,701.0900268554688
15,497.19891357421875,767.9860229492188
16,260.3687438964844,204.50193786621094
2,151.79928588867188,245.12632751464844
6,471.01263427734375,257.4682312011719
10,1062.624755859375,675.9596557617188
11,1026.7891845703125,585.7791748046875
12,217.77926635742188,284.3856506347656
13,251.82080078125,320.92279052734375
14,597.8795166015625,692.213623046875
15,492.98553466796875,760.5220947265625
16,262.41522216796875,205.56410217285156
2,150.947998046875,244.58619689941406
6,471.05108642578125,257.13262939453125
10,1072.930908203125,682.06689453125
11,1030.91650390625,589.481201171875
12,217.06918334960938,283.15911865234375
13,250.66143798828125,319.4805908203125
14,590.9459838867188,685.9964599609375
15,490.152099609375,754.55517578125
16,263.32928466796875,205.6566162109375
2,150.43450927734375,244.20819091796875
6,471.00128173828125,257.3300476074219
10,1083.13525390625,687.2140502929688
11,1035.30517578125,591.890625
12,216.39117431640625,282.2728271484375
13,249.78195190429688,318.2813720703125
14,585.27294921875,680.9291381835938
15,488.27825927734375,749.10400390625
16,264.1812744140625,206.02752685546875
2,150.427001953125,243.87103271484375
6,470.93310546875,257.435791015625
10,1093.0771484375,692.3338012695312
11,1039.702392578125,594.6456298828125
12,215.78379821777344,281.6240234375
13,248.71969604492188,317.115234375
14,580.1353759765625,675.48046875
15,486.9349060058594,744.892333984375
16,264.5479431152344,206.54336547851562
2,150.20545959472656,243.32705688476562
6,470.9573974609375,257.0882568359375
10,1102.4736328125,697.63330078125
11,1043.28466796875,597.39404296875
12,215.26416015625,280.9363098144531
13,247.86256408691406,316.07781982421875
14,575.161865234375,670.34326171875
15,486.96917724609375,740.07421875
16,265.9803771972656,207.2360382080078
2,149.56332397460938,242.74713134765625
6,470.9531555175781,257.0297546386719
10,1118.605224609375,706.3189086914062
11,1050.5009765625,601.7110595703125
12,214.2590789794922,279.5145263671875
13,246.3447265625,315.0487060546875
14,567.1875,661.9134521484375
15,483.10272216796875,731.9681396484375
16,268.0765380859375,208.23312377929688
2,149.11093139648438,242.24713134765625
6,470.97808837890625,256.8956604003906
10,1130.741943359375,713.5159912109375
11,1055.593994140625,605.2595825195312
12,213.56619262695312,278.61871337890625
13,245.156982421875,314.1466369628906
14,561.0045776367188,655.93701171875
15,478.6728820800781,726.7889404296875
16,268.81463623046875,208.58056640625
2,148.810791015625,242.01724243164062
6,470.93408203125,256.86126708984375
10,1140.529541015625,719.891357421875
11,1059.9971923828125,608.2977294921875
12,212.79556274414062,277.62921142578125
13,243.6722412109375,313.2746276855469
14,555.41943359375,650.7060546875
15,475.511474609375,723.1211547851562
16,269.97747802734375,209.27682495117188
2,148.91465759277344,241.80123901367188
6,471.028076171875,256.80938720703125
10,1151.409423828125,725.493408203125
11,1064.2977294921875,611.3111572265625
12,212.16964721679688,276.9246826171875
13,242.71572875976562,312.2747802734375
14,550.7504272460938,646.4109497070312
15,472.611572265625,718.6785278320312
16,270.662841796875,210.26275634765625
2,148.53363037109375,241.37322998046875
6,471.07562255859375,256.806640625
10,1161.818115234375,731.1846923828125
11,1068.566650390625,613.6077880859375
12,211.77178955078125,276.3070373535156
13,242.03591918945312,311.50103759765625
14,546.1680297851562,641.959228515625
15,470.5366516113281,714.11767578125
16,271.6126708984375,210.7506103515625
2,147.71588134765625,240.952392578125
6,471.06585693359375,256.9061279296875
10,1178.652099609375,740.3201904296875
11,1075.4189453125,617.4285888671875
12,210.74234008789062,275.3310546875
13,240.69378662109375,310.27020263671875
14,538.7968139648438,634.3721313476562
15,467.20904541015625,707.718505859375
16,273.00689697265625,211.50413513183594
2,147.09298706054688,240.4601593017578
6,471.0819091796875,256.84478759765625
10,1188.99951171875,747.62890625
11,1080.428955078125,620.3655395507812
12,209.66998291015625,274.21466064453125
13,239.72183227539062,308.8264465332031
14,533.4178466796875,628.760986328125
15,464.4033203125,703.1234130859375
16,274.12188720703125,211.5099639892578
2,146.71902465820312,239.8817138671875
6,471.0947570800781,256.84271240234375
10,1200.207763671875,754.5696411132812
11,1085.1552734375,623.089111328125
12,208.76025390625,273.4233703613281
13,238.37757873535156,307.8421630859375
14,528.8076171875,624.8836669921875
15,461.346923828125,698.8897705078125
16,274.7156982421875,211.51280212402344
2,146.21624755859375,239.29095458984375
6,471.0509033203125,256.8001403808594
10,1207.986572265625,760.966064453125
11,1089.6669921875,625.479736328125
12,207.64895629882812,272.79345703125
13,237.58319091796875,307.06109619140625
14,524.1492919921875,620.43701171875
15,459.1730041503906,695.1718139648438
16,275.4476013183594,212.2149658203125
2,145.8695068359375,238.73252868652344
6,471.1672058105469,256.776123046875
10,1213.471435546875,766.5895385742188
11,1094.4111328125,628.0574340820312
12,207.1578369140625,272.248046875
13,236.6946258544922,306.2284240722656
14,516.7439575195312,616.4839477539062
15,457.27386474609375,691.3094482421875
16,275.92236328125,212.61717224121094
2,145.62803649902344,238.47103881835938
6,471.12371826171875,256.9603271484375
10,1222.5841064453125,774.4202880859375
11,1102.43310546875,632.3035888671875
12,206.65255737304688,271.06536865234375
13,234.91053771972656,305.20660400390625
14,510.6204528808594,609.906494140625
15,455.6982421875,684.7685546875
16,277.11590576171875,213.15493774414062
2,145.91220092773438,238.06918334960938
6,471.1521911621094,256.88018798828125
10,1229.04150390625,780.50439453125
11,1107.5970458984375,635.4432373046875
12,206.16416931152344,270.0157165527344
13,233.8514404296875,304.20086669921875
14,506.7596435546875,604.1265869140625
15,454.62896728515625,679.8638916015625
16,278.340087890625,213.03720092773438
2,145.52975463867188,237.6719512939453
6,471.1968078613281,256.9894104003906
10,1234.8448486328125,789.9913330078125
11,1112.421142578125,638.571044921875
12,205.4647216796875,269.2926330566406
13,232.85003662109375,303.49462890625
14,502.9723815917969,600.30322265625
15,454.2344970703125,676.0963134765625
16,280.1372985839844,213.59515380859375
2,145.06930541992188,236.3878936767578
6,471.16241455078125,256.9994812011719
10,1240.4935302734375,798.4239501953125
11,1117.279296875,641.5184936523438
12,205.1609344482422,268.6744384765625
13,231.76324462890625,302.5822448730469
14,499.5467529296875,596.616943359375
15,453.44830322265625,672.4083251953125
16,281.47857666015625,213.77761840820312
2,144.65988159179688,236.4197540283203
6,471.3211669921875,257.22747802734375
10,1246.3380126953125,806.0756225585938
11,1122.334716796875,643.99755859375
12,204.64407348632812,268.24163818359375
13,230.51861572265625,301.45538330078125
14,495.85955810546875,592.8751220703125
15,453.28155517578125,668.6781005859375
16,281.9169921875,214.44223022460938
2,144.4558563232422,236.26760864257812
6,471.55908203125,257.28704833984375
10,1256.724365234375,810.9209594726562
11,1129.82080078125,648.3138427734375
12,203.60061645507812,267.3427429199219
13,229.2887420654297,299.875244140625
14,485.3159484863281,586.5000610351562
15,449.810791015625,662.9842529296875
16,283.519287109375,215.4757537841797
2,143.81564331054688,235.69305419921875
6,471.6608581542969,257.1994934082031
10,1263.735107421875,830.185302734375
11,1135.655517578125,652.0216064453125
12,202.9600067138672,266.9090576171875
13,228.20590209960938,298.67889404296875
14,480.6636962890625,582.2755126953125
15,443.85882568359375,658.6995849609375
16,284.93927001953125,215.88143920898438
2,143.5226287841797,235.2275390625
6,471.6566162109375,257.09564208984375
11,1140.72705078125,655.1687622070312
12,202.01101684570312,266.16302490234375
13,227.48480224609375,297.74237060546875
14,477.69873046875,578.67041015625
15,440.2432861328125,654.622314453125
16,286.724853515625,216.677734375
2,143.09292602539062,234.89781188964844
6,471.76251220703125,257.03204345703125
11,1145.38232421875,658.0990600585938
12,201.5168914794922,265.58502197265625
13,226.79188537597656,297.13800048828125
14,475.4327087402344,575.0142822265625
15,438.0170593261719,651.0693359375
16,287.6742858886719,217.11822509765625
2,142.86941528320312,234.87986755371094
6,471.6716613769531,256.9837646484375
11,1150.56640625,660.9869384765625
12,200.77993774414062,265.11669921875
13,225.38449096679688,296.7825012207031
14,473.1182861328125,571.3753662109375
15,435.52337646484375,647.87890625
16,288.76904296875,217.8889923095703
2,142.5020751953125,234.57139587402344
6,471.62921142578125,257.0800476074219
11,1158.7095947265625,665.7105102539062
12,199.56695556640625,263.4187316894531
13,223.64401245117188,295.66851806640625
14,467.96173095703125,566.2147216796875
15,432.5496826171875,642.20654296875
16,290.1302795410156,218.94229125976562
2,141.6561737060547,234.05581665039062
6,471.6949462890625,257.043701171875
11,1164.9329833984375,669.5928955078125
12,198.12969970703125,261.965087890625
13,222.41204833984375,294.66015625
14,464.241455078125,561.7067260742188
15,430.44427490234375,638.590576171875
16,290.9927062988281,218.97653198242188
2,140.9741973876953,233.67196655273438
6,471.7389221191406,257.0599670410156
11,1170.528564453125,672.8624267578125
12,197.2337646484375,260.9703063964844
13,221.521240234375,293.67822265625
14,460.87200927734375,558.2070922851562
15,429.0575866699219,635.3230590820312
16,292.11419677734375,219.52890014648438
2,140.577880859375,233.42088317871094
6,471.74664306640625,257.02587890625
11,1174.970458984375,676.3406982421875
12,196.53955078125,260.0385437011719
13,220.8922119140625,293.01568603515625
14,454.81610107421875,554.574462890625
15,428.54632568359375,632.071044921875
16,293.29351806640625,219.90170288085938
2,139.97781372070312,233.2996826171875
6,471.75189208984375,256.9876708984375
11,1179.431396484375,679.0025634765625
12,195.74745178222656,259.19482421875
13,220.44216918945312,292.4161376953125
14,450.8081359863281,551.626708984375
15,428.25213623046875,628.646484375
16,294.3393859863281,220.58599853515625
2,139.4300079345703,232.86766052246094
6,471.7733154296875,257.2340087890625
11,1188.03857421875,683.8839111328125
12,195.57725524902344,258.6952209472656
13,218.91839599609375,291.0544128417969
14,447.0050964355469,546.6168212890625
15,427.1316833496094,623.74462890625
16,296.4803466796875,221.63522338867188
2,139.00527954101562,232.17312622070312
6,471.75018310546875,257.2580871582031
11,1194.4688720703125,687.2694091796875
12,194.90098571777344,258.08502197265625
13,217.62979125976562,290.09429931640625
14,444.45233154296875,542.9005126953125
15,425.708251953125,619.8623046875
16,297.9451904296875,222.23373413085938
2,138.40740966796875,231.48287963867188
6,472.0018005371094,257.28497314453125
11,1200.0965576171875,690.0924072265625
12,194.7010040283203,257.1243591308594
13,216.7470703125,289.26751708984375
14,442.07952880859375,539.4830322265625
15,424.71954345703125,616.86669921875
16,299.06707763671875,222.5972900390625
2,137.9459686279297,231.11962890625
6,471.8321533203125,257.5889892578125
11,1205.7769775390625,693.39111328125
12,194.27011108398438,256.3857116699219
13,215.5862579345703,288.5354309082031
14,438.94122314453125,536.6644287109375
15,423.9898681640625,613.566650390625
16,300.88323974609375,222.7508544921875
2,137.55044555664062,230.875732421875
6,471.7218933105469,257.6745300292969
11,1211.0963134765625,696.3824462890625
12,193.97891235351562,256.1958312988281
13,214.6140899658203,287.765380859375
14,436.0530700683594,533.404296875
15,418.96014404296875,610.1878662109375
16,301.6953125,223.36279296875
2,136.71475219726562,230.3148651123047
6,471.974853515625,257.438232421875
11,1221.367431640625,701.935546875
12,193.21778869628906,255.43106079101562
13,213.46148681640625,286.4897766113281
14,431.4218444824219,528.635498046875
15,415.5457458496094,605.74169921875
16,303.2276611328125,223.6474151611328
2,136.23486328125,229.69873046875
6,472.08453369140625,257.35833740234375
11,1226.5120849609375,706.0604248046875
12,192.79676818847656,254.86520385742188
13,212.59765625,285.80133056640625
14,427.601806640625,525.112548828125
15,413.06829833984375,602.791259765625
16,304.72918701171875,223.94329833984375
2,135.65512084960938,229.13702392578125
6,472.1258544921875,257.31927490234375
11,1229.30322265625,709.844482421875
12,192.26904296875,253.78656005859375
13,211.65878295898438,284.9646911621094
14,424.12274169921875,521.9630737304688
15,411.1047058105469,599.379150390625
16,305.1773681640625,224.44879150390625
2,135.3032989501953,228.8975067138672
6,472.0846862792969,257.3290100097656
11,1232.081787109375,713.021240234375
12,191.59884643554688,253.27392578125
13,210.77920532226562,284.2679748535156
14,421.6212463378906,519.6107177734375
15,409.3572998046875,596.3128051757812
16,306.029296875,224.99710083007812
2,134.92486572265625,228.71603393554688
6,471.91473388671875,257.31817626953125
11,1234.746337890625,716.1458740234375
12,191.06381225585938,252.52249145507812
13,210.0592498779297,283.6842041015625
14,418.78173828125,516.4444580078125
15,407.91064453125,593.8072509765625
16,306.5611877441406,225.23756408691406
2,134.7393341064453,228.39767456054688
6,471.84088134765625,257.25634765625
11,1239.23046875,721.117919921875
12,190.50466918945312,251.5570068359375
13,208.69619750976562,282.485595703125
14,414.727294921875,511.9889221191406
15,405.5567321777344,589.3010864257812
16,308.88018798828125,225.71424865722656
2,134.61874389648438,228.04339599609375
6,472.0435791015625,257.16455078125
11,1242.55126953125,725.2525634765625
12,189.00723266601562,250.50099182128906
13,207.2338104248047,281.770263671875
14,411.729736328125,508.7029113769531
15,403.6053466796875,586.1910400390625
16,310.3602294921875,226.3110809326172
2,134.05484008789062,227.5198974609375
6,472.125244140625,257.0895080566406
11,1245.231689453125,728.70654296875
12,187.944091796875,249.75411987304688
13,206.1494903564453,281.2778625488281
14,408.93157958984375,505.9951171875
15,402.4986572265625,582.9990234375
16,311.88995361328125,226.7086639404297
2,133.7564697265625,227.38070678710938
6,472.215576171875,257.08544921875
11,1248.428955078125,732.0785522460938
12,187.21759033203125,249.11587524414062
13,205.27830505371094,280.7503662109375
14,406.17169189453125,503.1291809082031
15,402.04461669921875,580.1787719726562
16,313.3459777832031,227.36367797851562
2,133.58236694335938,227.26734924316406
6,472.0823669433594,257.0318603515625
11,1251.2684326171875,735.77294921875
12,186.6527099609375,248.72225952148438
13,204.4078826904297,280.18243408203125
14,403.194091796875,499.6277160644531
15,401.8305358886719,577.692138671875
16,314.9561462402344,227.92005920410156
2,133.2203369140625,226.90687561035156
6,472.02947998046875,257.0439453125
11,1256.05419921875,740.95654296875
12,185.559814453125,248.22036743164062
13,202.92727661132812,278.2702331542969
14,398.82537841796875,494.6436767578125
15,400.86346435546875,573.5728759765625
16,316.83538818359375,228.95144653320312
2,132.8140869140625,226.40524291992188
6,471.8487548828125,257.1812744140625
11,1259.502197265625,745.938232421875
12,185.01492309570312,247.52493286132812
13,201.83956909179688,277.1825866699219
14,396.040283203125,491.80413818359375
15,400.00201416015625,570.21630859375
16,318.29412841796875,229.45684814453125
2,132.70538330078125,226.19180297851562
6,471.76446533203125,257.2587890625
11,1262.5804443359375,749.4688110351562
12,183.9857635498047,246.61460876464844
13,200.72817993164062,276.212646484375
14,393.4239501953125,488.98077392578125
15,399.8054504394531,567.4025268554688
16,319.6253662109375,229.65780639648438
2,132.28981018066406,226.20108032226562
6,471.7421569824219,257.33721923828125
11,1265.457763671875,759.7730712890625
12,183.28518676757812,246.10360717773438
13,199.88360595703125,275.6640930175781
14,390.8665771484375,486.3890075683594
15,398.90875244140625,565.0709228515625
16,320.3492431640625,230.40989685058594
2,132.4390869140625,225.89584350585938
6,471.548095703125,257.3335266113281
11,1268.2464599609375,766.8870849609375
12,183.109130859375,245.04791259765625
13,198.87008666992188,275.00299072265625
14,388.4041442871094,483.2934875488281
15,398.77166748046875,562.6963500976562
16,320.8780517578125,231.16773986816406
2,131.5694580078125,225.21920776367188
6,471.63031005859375,257.7093505859375
11,1273.574462890625,774.5972290039062
12,182.6600341796875,244.1743927001953
13,197.72750854492188,273.9982604980469
14,384.95269775390625,479.3797302246094
15,394.03424072265625,558.146728515625
16,322.7548828125,231.94949340820312
2,130.87757873535156,224.79769897460938
6,471.83392333984375,257.5763244628906
12,182.3079833984375,243.44920349121094
13,196.40386962890625,273.1025390625
14,382.1593017578125,476.7532958984375
15,389.9615478515625,555.4645385742188
16,324.23638916015625,232.5972900390625
2,130.424560546875,224.43197631835938
6,471.7749938964844,257.86962890625
12,181.792724609375,242.32467651367188
13,195.99105834960938,272.762451171875
14,379.7833557128906,474.2970275878906
15,387.1452331542969,552.5185546875
16,325.92767333984375,233.1328582763672
2,130.13772583007812,224.18849182128906
6,471.7242431640625,258.0719299316406
12,181.10238647460938,241.67672729492188
13,195.32489013671875,272.13360595703125
14,377.3961181640625,472.11053466796875
15,385.59918212890625,550.1943359375
16,327.48638916015625,233.703857421875
2,129.67620849609375,223.93109130859375
6,471.6719970703125,257.9143981933594
12,180.30783081054688,241.16555786132812
13,194.7896270751953,271.42706298828125
14,375.17877197265625,470.2508544921875
15,384.2095947265625,548.005126953125
16,329.1697998046875,234.72373962402344
2,129.6041717529297,223.26953125
6,471.562255859375,257.8964538574219
12,179.72061157226562,240.01351928710938
13,193.68605041503906,270.3619079589844
14,371.3695373535156,466.6591491699219
15,382.1495361328125,543.9273681640625
16,331.13739013671875,235.27174377441406
2,129.15487670898438,223.03506469726562
6,471.67852783203125,257.9514465332031
12,179.39581298828125,239.63389587402344
13,192.50497436523438,269.83612060546875
14,368.7301025390625,464.3391418457031
15,380.98162841796875,541.6158447265625
16,332.1781921386719,236.12960815429688
2,128.48089599609375,222.73989868164062
6,471.7252502441406,257.8479919433594
12,179.09742736816406,239.29299926757812
13,191.92117309570312,269.1576232910156
14,366.49420166015625,462.75347900390625
15,380.0804443359375,539.30712890625
16,332.8729248046875,236.8335418701172
2,128.01162719726562,222.5125732421875
6,471.8894348144531,257.5447082519531
12,178.7965545654297,239.043701171875
13,191.15756225585938,268.77978515625
14,365.03057861328125,460.8822326660156
15,379.61181640625,536.9962768554688
16,333.54168701171875,237.23001098632812
2,127.27080535888672,222.31741333007812
6,471.8340148925781,257.4083251953125
12,177.96139526367188,238.76431274414062
13,190.0302734375,268.169921875
14,363.17694091796875,459.29937744140625
15,379.33477783203125,534.6332397460938
16,334.25543212890625,237.46206665039062
2,126.40166473388672,221.82699584960938
6,471.4898681640625,257.15289306640625
12,177.1810302734375,237.60940551757812
13,188.77557373046875,267.4098815917969
14,359.74725341796875,455.87890625
15,378.4384765625,530.3944702148438
16,335.48748779296875,238.56861877441406
2,125.81076049804688,221.2594451904297
6,471.3162841796875,257.15118408203125
12,176.26626586914062,236.8221435546875
13,187.83975219726562,266.69586181640625
14,357.25030517578125,453.2120056152344
15,378.1669921875,527.4730224609375
16,337.2313232421875,239.33529663085938
2,125.110595703125,220.9053497314453
6,471.40716552734375,257.1527099609375
12,175.57696533203125,236.38153076171875
13,186.79312133789062,266.11175537109375
14,355.2724914550781,450.42645263671875
15,377.5294189453125,525.2517700195312
16,338.31884765625,239.62245178222656
2,124.67869567871094,220.6943359375
6,471.48553466796875,257.1427917480469
12,174.95736694335938,235.94915771484375
13,186.0203399658203,265.21484375
14,353.1986999511719,448.3389892578125
15,376.5133056640625,523.125244140625
16,339.40167236328125,239.90499877929688
2,124.09585571289062,220.37255859375
6,471.5029296875,257.12982177734375
12,174.40606689453125,235.01806640625
13,185.3077392578125,264.586669921875
14,350.93487548828125,446.4449768066406
15,375.04827880859375,520.9349365234375
16,339.6592712402344,240.5387725830078
2,123.92522430419922,219.8868408203125
6,471.41412353515625,257.0948181152344
12,173.0876922607422,234.31234741210938
13,183.96543884277344,263.2232666015625
14,348.03564453125,443.660400390625
15,369.67706298828125,517.5420532226562
16,341.968505859375,240.95736694335938
2,123.6527099609375,219.675537109375
6,471.4183349609375,257.1775207519531
12,172.1773681640625,233.66961669921875
13,182.94598388671875,262.5296630859375
14,345.63134765625,442.0892333984375
15,366.6890563964844,515.303466796875
16,344.6074523925781,241.74337768554688
2,123.27413940429688,219.4795684814453
6,471.7178649902344,257.2237243652344
12,171.33169555664062,232.7403564453125
13,182.14181518554688,261.915283203125
14,343.4425964355469,440.34112548828125
15,365.1900634765625,512.77783203125
16,346.22296142578125,242.82913208007812
2,122.846435546875,219.081298828125
6,471.5823669433594,257.4014892578125
12,171.30245971679688,232.27102661132812
13,181.5876007080078,261.2972412109375
14,341.860595703125,438.58984375
15,363.74664306640625,510.8489990234375
16,347.8447265625,243.52398681640625
2,122.51226806640625,218.67401123046875
6,471.87310791015625,257.524658203125
12,171.0745391845703,231.93142700195312
13,180.6346435546875,260.82330322265625
14,340.30340576171875,436.64447021484375
15,362.5460205078125,509.0316162109375
16,349.10540771484375,243.60031127929688
2,121.71870422363281,218.052490234375
6,471.62701416015625,257.727783203125
12,169.70889282226562,230.92526245117188
13,179.507568359375,260.041748046875
14,336.92120361328125,433.2479248046875
15,360.64215087890625,505.76171875
16,351.22271728515625,244.34393310546875
2,121.03475952148438,217.6701202392578
6,471.82427978515625,257.80010986328125
12,169.13327026367188,230.32504272460938
13,178.9761962890625,259.5038757324219
14,334.7965393066406,431.139892578125
15,359.19122314453125,503.28515625
16,352.59259033203125,244.66329956054688
2,120.03556823730469,217.41822814941406
6,471.79400634765625,258.0284118652344
12,169.00375366210938,229.87791442871094
13,177.76312255859375,258.8585205078125
14,333.21331787109375,428.48028564453125
15,358.61865234375,501.4880676269531
16,353.88623046875,245.41610717773438
2,119.48724365234375,217.04440307617188
6,471.766357421875,258.22003173828125
12,168.7051544189453,229.46133422851562
13,177.18983459472656,258.34295654296875
14,331.59576416015625,426.6114196777344
15,358.2369079589844,499.33538818359375
16,354.98529052734375,245.97093200683594
2,118.84857177734375,217.0247344970703
6,471.73480224609375,258.184814453125
12,167.6449737548828,228.71011352539062
13,176.26513671875,257.64324951171875
14,330.20281982421875,424.956787109375
15,358.35064697265625,497.5718078613281
16,356.2579650878906,246.75880432128906
2,117.93824768066406,216.73431396484375
6,471.57220458984375,257.80029296875
12,166.55593872070312,227.74490356445312
13,175.19546508789062,256.313720703125
14,327.56103515625,422.26025390625
15,356.9024658203125,494.44189453125
16,358.66326904296875,247.66839599609375
2,116.93814086914062,216.38584899902344
6,471.7061767578125,257.5370178222656
12,165.64883422851562,227.5712432861328
13,173.958251953125,255.69732666015625
14,326.61822509765625,420.74517822265625
15,356.2132568359375,492.0373229980469
16,360.93572998046875,248.24203491210938
2,116.2777328491211,216.0077667236328
6,471.6524963378906,257.55078125
12,165.13230895996094,227.29176330566406
13,173.17886352539062,255.20809936523438
14,324.6532287597656,419.2275390625
15,355.6129150390625,489.79473876953125
16,362.8929748535156,248.79946899414062
2,115.79963684082031,215.57342529296875
6,471.70867919921875,257.5334777832031
12,164.76153564453125,226.84130859375
13,172.77630615234375,254.33847045898438
14,322.81329345703125,417.3423156738281
15,355.01031494140625,487.94403076171875
16,363.999755859375,249.1761474609375
